9,100.0,55.55555556,42.99,0.2,1,0,0,10,0,False,False,False,False,True,False,False,True,False,False,False
29,93.10344828,10.34482759,84.95,0.085106383,1,0,0,47,-34,True,False,False,False,False,False,False,False,True,False,False
45,2.222222222,0.0,15.98,0.0,0,0,0,0,-2,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,52.99,0.03539823,1,0,0,791,-33,False,False,False,False,False,False,True,False,False,True,False
25,0.0,0.0,45.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
25,40.0,0.0,39.95,0.0,1,1,1,0,0,False,True,False,False,False,False,False,False,False,False,True
16,0.0,0.0,91.42,0.0,0,0,0,0,-133,False,False,False,False,True,False,False,False,False,True,False
37,18.91891892,8.108108108,87.39,0.11627907,1,0,0,43,-12,False,False,False,False,False,True,False,False,False,False,True
32,0.0,0.0,40.02,0.0,1,0,0,0,-14,False,True,False,False,False,False,False,False,False,True,False
30,76.66666667,26.66666667,135.6,0.045454545,1,0,0,66,-18,False,True,False,False,False,False,False,False,False,False,True
41,34.14634146,4.87804878,19.68,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
39,41.02564103,2.564102564,106.28,0.085714286,1,0,0,35,-49,False,False,False,False,False,False,True,False,True,False,False
17,35.29411765,17.64705882,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
43,9.302325581,0.0,41.0,0.05714285714,1,0,0,35,-21,False,False,False,False,False,False,True,False,False,False,True
56,53.57142857,1.785714286,82.92,0.129337539,1,0,0,634,-7,False,False,False,False,True,False,False,False,False,True,False
33,33.33333333,0.0,51.6,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
43,69.76744186,37.20930233,69.88,0.078431373,1,1,1,51,-43,False,False,False,False,False,False,True,False,False,False,True
50,8.0,2.0,34.99,0.0119047619,0,0,0,168,-31,False,False,False,False,True,False,False,True,False,False,False
47,23.40425532,6.382978723,44.64,0.07792207792,0,0,0,77,-4,False,False,False,False,True,False,False,False,True,False,False
31,6.451612903,6.451612903,36.29,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False
4,50.0,0.0,53.04,0.0,1,0,0,0,-62,False,False,False,False,False,False,True,False,True,False,False
31,58.06451613,35.48387097,47.25,0.071428571,1,1,0,28,-6,False,True,False,False,False,False,False,False,False,True,False
45,0.0,0.0,51.74,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
16,0.0,0.0,61.16,0.0,0,0,0,0,-1,False,False,False,False,True,False,False,False,True,False,False
1,100.0,100.0,39.6,0.1875,1,0,0,16,0,False,False,False,False,False,True,False,False,False,False,True
43,20.93023256,6.976744186,39.95,0.0,1,0,0,0,-118,False,False,False,False,False,False,True,False,False,False,True
29,20.68965517,3.448275862,91.32,0.0,1,0,0,0,-6,True,False,False,False,False,False,False,False,False,False,True
5,40.0,20.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
30,93.33333333,0.0,52.06,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
35,11.42857143,8.571428571,40.02,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,False,True,False
34,2.941176471,0.0,78.17,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
2,100.0,0.0,203.55,0.032085561,1,0,0,187,0,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,19.84,0.0125,0,0,0,560,0,False,False,False,False,False,True,False,False,True,False,False
36,2.777777778,2.777777778,100.13,0.0,1,0,0,0,-11,False,False,False,False,True,False,False,False,True,False,False
3,100.0,0.0,40.02,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
12,33.33333333,8.333333333,35.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
45,0.0,0.0,53.67,0.0,0,0,0,0,-2,False,False,False,False,True,False,False,False,True,False,False
38,44.73684211,5.263157895,100.93,0.285714286,0,0,0,7,-1,False,True,False,False,False,False,False,False,True,False,False
0,0.0,0.0,90.04,0.079225352,0,0,0,568,-152,False,True,False,False,False,False,False,False,False,True,False
34,23.52941176,8.823529412,41.0,0.0,0,0,0,0,-924,False,False,False,False,True,False,False,False,True,False,False
27,22.22222222,0.0,39.97,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False
3,66.66666667,33.33333333,28.5,0.0,1,0,0,0,-2,False,False,False,False,False,True,False,False,True,False,False
10,50.0,20.0,36.44,0.03333333333,1,0,0,60,-31,False,False,False,False,False,True,False,False,False,False,True
40,27.5,2.5,67.93,0.0,1,0,0,0,-34,False,False,False,False,False,False,True,False,True,False,False
44,4.545454545,2.272727273,52.06,0.00530504,0,0,0,377,-112,False,True,False,False,False,False,False,False,False,True,False
42,2.380952381,2.380952381,46.12,0.0,1,0,0,0,-53,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,61.05,0.0,0,0,0,0,-13,False,False,False,False,True,False,False,False,False,True,False
26,88.46153846,3.846153846,123.67,0.046875,1,0,0,64,-27,False,True,False,False,False,False,False,False,False,True,False
5,100.0,40.0,40.02,0.0,1,0,0,0,-14,False,False,False,False,False,True,False,False,True,False,False
6,33.33333333,16.66666667,29.15,0.0,1,0,0,0,-5,False,False,False,False,True,False,False,False,True,False,False
0,0.0,0.0,56.83,0.02073732719,0,0,0,434,-95,True,False,False,False,False,False,False,False,True,False,False
35,34.28571429,5.714285714,63.0,0.0,1,0,0,0,-62,True,False,False,False,False,False,False,False,False,False,True
37,5.405405405,0.0,49.14,0.0,1,0,0,0,-32,False,True,False,False,False,False,False,False,True,False,False
2,100.0,0.0,57.99,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
14,50.0,7.142857143,31.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
45,53.33333333,11.11111111,58.96,0.01951219512,0,0,0,205,0,False,False,False,False,False,True,False,False,False,False,True
3,33.33333333,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
24,50.0,4.166666667,1.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
16,0.0,0.0,171.67,0.0,0,0,0,0,-7,True,False,False,False,False,False,False,False,False,True,False
32,90.625,3.125,70.44,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
30,83.33333333,6.666666667,58.35,0.0,0,0,0,0,-191,False,False,False,False,False,False,True,False,False,True,False
39,20.51282051,2.564102564,74.29,0.0,0,0,0,0,-321,True,False,False,False,False,False,False,False,False,True,False
50,14.0,2.0,40.0,0.0,1,0,0,0,-82,False,True,False,False,False,False,False,False,False,False,True
44,40.90909091,0.0,72.7,0.041666667,1,0,0,48,-2,False,False,False,False,False,True,False,False,True,False,False
38,13.15789474,10.52631579,89.69,0.0,1,0,0,0,-34,False,True,False,False,False,False,False,True,False,False,False
0,0.0,0.0,52.56,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
43,11.62790698,4.651162791,100.0,0.0,0,0,0,0,-154,True,False,False,False,False,False,False,False,False,False,True
0,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
32,3.125,3.125,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
39,5.128205128,5.128205128,54.99,0.146341463,1,0,0,41,-2,False,True,False,False,False,False,False,False,False,False,True
18,11.11111111,0.0,40.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
3,0.0,0.0,86.83,0.017473118,0,0,0,744,-39,False,True,False,False,False,False,False,False,False,True,False
41,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
42,57.14285714,0.0,61.9,0.285714286,0,0,0,7,-3,False,False,False,False,False,True,False,True,False,False,False
5,40.0,20.0,40.0,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
46,13.04347826,0.0,48.65,0.022058824,0,0,0,952,-190,True,False,False,False,False,False,False,False,False,True,False
20,90.0,50.0,48.82,0.09523809524,1,0,0,21,0,False,False,False,False,False,False,True,True,False,False,False
14,50.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,75.79,0.0,1,0,0,0,-2,False,False,False,False,False,False,True,False,False,False,True
60,13.33333333,1.666666667,116.47,0.128670121,1,0,0,1158,-237,False,True,False,False,False,False,False,False,False,True,False
1,100.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,28.62,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
48,16.66666667,2.083333333,35.5,0.068965517,1,1,0,29,-2,False,False,False,False,False,True,False,False,False,True,False
33,9.090909091,0.0,51.76,0.0,0,0,0,0,-27,False,False,False,True,False,False,False,False,False,False,True
39,84.61538462,0.0,76.06,0.0,0,0,0,0,-84,False,False,False,False,False,False,True,False,False,False,True
46,13.04347826,8.695652174,52.49,0.039087948,0,0,0,614,-1,False,True,False,False,False,False,False,False,True,False,False
3,100.0,0.0,40.02,0.0,1,1,0,0,-11,False,False,False,False,False,True,False,False,True,False,False
16,0.0,0.0,50.27,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
32,15.625,0.0,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False
36,5.555555556,2.777777778,20.72,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
8,37.5,12.5,104.25,0.0,1,1,0,0,0,False,False,False,False,False,False,True,True,False,False,False
0,0.0,0.0,74.37,0.153846154,1,0,0,13,-5,False,False,False,False,False,False,True,False,True,False,False
37,8.108108108,2.702702703,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
41,14.63414634,7.317073171,244.66,0.051282051,1,0,0,39,-7,False,False,False,False,True,False,False,False,True,False,False
47,8.510638298,2.127659574,45.01,0.1052631579,1,0,0,19,-2,False,False,False,False,True,False,False,False,False,False,True
26,11.53846154,3.846153846,36.95,0.0,1,1,1,0,0,True,False,False,False,False,False,False,False,False,False,True
1,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
29,6.896551724,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,61.85,0.269230769,0,0,0,26,-95,True,False,False,False,False,False,False,False,False,True,False
27,7.407407407,3.703703704,46.11,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
35,14.28571429,5.714285714,85.02,0.0,1,0,0,0,-7,False,False,False,False,False,True,False,False,True,False,False
45,8.888888889,2.222222222,66.32,0.055555556,1,0,0,36,-8,False,False,True,False,False,False,False,True,False,False,False
41,43.90243902,7.317073171,31.03,0.0,1,0,0,0,-34,False,True,False,False,False,False,False,False,False,False,True
32,18.75,6.25,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
40,30.0,2.5,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
0,0.0,0.0,66.1,0.0,1,0,0,0,-11,False,False,True,False,False,False,False,False,False,False,True
16,0.0,0.0,76.37,0.0,0,0,0,0,-69,True,False,False,False,False,False,False,False,False,True,False
29,24.13793103,3.448275862,40.02,0.0,1,1,0,0,-3,False,False,False,False,True,False,False,False,True,False,False
30,56.66666667,6.666666667,40.02,0.0,1,0,0,0,-1,True,False,False,False,False,False,False,False,False,True,False
40,55.0,20.0,77.46,0.01322314,1,0,0,605,-260,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,78.54,0.1739130435,0,0,0,23,-30,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0.0,50.35,0.0,0,0,0,0,-467,False,False,False,False,True,False,False,False,True,False,False
42,19.04761905,2.380952381,33.07,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
43,39.53488372,6.976744186,97.05,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
35,57.14285714,25.71428571,91.69,0.0,1,1,0,0,-71,False,True,False,False,False,False,False,False,False,True,False
21,38.0952381,19.04761905,104.07,0.125,1,0,0,16,0,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,56.8,0.0,0,0,0,0,-10,False,False,False,False,True,False,False,False,False,True,False
42,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
0,0.0,0.0,24.09,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
27,37.03703704,14.81481481,54.22,0.071428571,1,1,1,84,0,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,53.1,0.038167939,1,0,0,262,-131,False,True,False,False,False,False,False,False,True,False,False
45,0.0,0.0,74.35,0.0,0,0,0,0,-164,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,65.14,0.003484321,0,0,0,861,-2,False,True,False,False,False,False,False,False,True,False,False
42,38.0952381,0.0,70.28,0.0,1,0,0,0,-12,False,True,False,False,False,False,False,False,False,False,True
16,0.0,0.0,46.03,0.013793103,0,0,0,145,0,False,False,False,False,False,True,False,False,True,False,False
48,0.0,0.0,60.83,0.015410959,0,0,0,584,0,False,True,False,False,False,False,False,False,True,False,False
46,4.347826087,2.173913043,95.78,0.1028571429,1,0,0,350,-327,False,False,False,False,False,True,False,False,False,True,False
47,4.255319149,0.0,86.13,0.024691358,0,0,0,243,-734,True,False,False,False,False,False,False,False,False,True,False
36,0.0,0.0,94.57,0.0,0,0,0,0,-27,False,False,False,True,False,False,False,False,False,False,True
33,21.21212121,3.03030303,73.86,0.0,1,0,0,0,-12,False,False,False,False,False,False,True,False,False,False,True
41,29.26829268,9.756097561,40.71,0.008771929825,0,0,0,228,-45,False,False,True,False,False,False,False,False,False,False,True
28,96.42857143,28.57142857,54.0,0.074626866,0,1,0,67,-20,False,False,False,False,False,True,False,False,True,False,False
40,72.5,12.5,30.97,0.050175029,1,0,0,857,-29,True,False,False,False,False,False,False,False,False,True,False
46,19.56521739,10.86956522,29.73,0.006485084,1,0,0,771,-193,False,False,False,False,False,True,False,False,False,False,True
32,3.125,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False
28,53.57142857,21.42857143,41.98,0.2142857143,1,0,0,14,0,False,False,True,False,False,False,False,False,False,False,True
24,79.16666667,58.33333333,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
19,5.263157895,0.0,30.96,0.0,1,0,0,0,-1,False,True,False,False,False,False,False,False,False,True,False
42,28.57142857,0.0,78.95,0.12,1,0,1,100,0,False,True,False,False,False,False,False,False,False,True,False
16,43.75,12.5,64.68,0.0,1,1,1,0,0,True,False,False,False,False,False,False,False,False,False,True
19,47.36842105,21.05263158,69.78,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,False,False,True
60,51.66666667,3.333333333,163.96,0.141496599,1,0,1,735,-1,False,True,False,False,False,False,False,False,True,False,False
0,0.0,0.0,20.44,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
39,10.25641026,5.128205128,96.33,0.0,1,0,0,0,-20,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,71.05,0.0,0,0,0,0,-1,False,True,False,False,False,False,False,False,True,False,False
33,15.15151515,0.0,71.0,0.0,1,0,0,0,-7,False,False,False,False,True,False,False,False,False,True,False
36,58.33333333,0.0,11.03,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
45,2.222222222,0.0,52.07,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
7,85.71428571,28.57142857,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
18,0.0,0.0,154.2,0.083018868,0,0,0,265,-107,False,False,False,False,False,True,False,False,False,True,False
39,28.20512821,20.51282051,46.36,0.023622047,1,0,0,127,-21,False,False,False,False,True,False,False,False,False,True,False
30,26.66666667,13.33333333,40.02,0.0,1,0,0,0,-15,False,False,False,False,True,False,False,False,True,False,False
41,21.95121951,0.0,51.62,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
35,2.857142857,0.0,116.05,0.0,1,0,1,0,-1,False,False,False,False,False,True,False,False,False,False,True
43,27.90697674,2.325581395,37.56,0.013824885,0,0,0,217,0,False,False,False,False,True,False,False,False,True,False,False
61,26.2295082,13.1147541,82.62,0.146825397,0,1,0,252,-6,False,True,False,False,False,False,False,False,False,True,False
28,46.42857143,21.42857143,42.79,0.206896552,1,1,0,29,0,False,True,False,False,False,False,False,False,False,True,False
32,93.75,0.0,108.77,0.007246377,0,0,0,552,-54,False,False,False,False,False,True,False,False,False,True,False
0,0.0,0.0,92.27,0.0,1,0,0,0,-420,False,False,False,False,False,False,True,False,False,False,True
41,2.43902439,2.43902439,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
35,40.0,2.857142857,13.25,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
46,10.86956522,2.173913043,64.94,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
23,82.60869565,4.347826087,56.18,0.0,0,0,0,0,-15,False,False,False,False,False,True,False,False,True,False,False
31,29.03225806,3.225806452,57.35,0.0,1,0,0,0,-2,False,True,False,False,False,False,False,False,False,True,False
44,4.545454545,2.272727273,62.35,0.0,0,0,0,0,-73,False,False,False,False,False,False,True,False,True,False,False
22,86.36363636,4.545454545,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
34,11.76470588,0.0,101.51,0.0,1,0,0,0,-308,False,True,False,False,False,False,False,False,True,False,False
39,20.51282051,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
39,46.15384615,0.0,56.97,0.0,0,0,0,0,-1,False,False,False,False,False,True,False,False,False,False,True
33,21.21212121,12.12121212,79.84,0.0,1,0,0,0,-16,False,False,False,False,True,False,False,True,False,False,False
16,93.75,31.25,19.75,0.25,1,0,0,8,0,False,False,False,False,False,True,False,False,False,False,True
39,89.74358974,43.58974359,56.6,0.016483516,1,0,0,182,-64,False,True,False,False,False,False,False,False,False,True,False
31,22.58064516,3.225806452,136.49,0.285714286,1,0,0,7,0,False,False,False,False,False,True,False,False,False,True,False
26,46.15384615,3.846153846,40.02,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False
